installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income
12/8/2014 0:00,0.565847819,3.68,4.128141,13432,3.716671,5208,95762,El Dorado Hills,CA,4.439158941,27489,6.558879375,3621424
10/2/2013 0:00,0.361727836,2.3,4.128948,13457,3.547898,3531,91906,San Marcos,CA,4.082749477,12099,4.885881157,76892
########,0.56937391,3.71,4.140009,13804.12,2.802089,634,93111,Santa Barbara,CA,4.385695625,24305,6.004710774,1010906
########,0.46834733,2.94,4.141368,13847.4,2.793092,621,93510,Acton,CA,4.274711914,18824,5.511668165,324839
########,0.485011215,3.055,4.146128,14000,2.744293,555,91108,San Marino,CA,4.431685345,27020,6.351347678,2245679
########,0.40654018,2.55,4.146903,14025,2.80448,637.5,1970,Salem,MA,4.412930709,25878,6.165077463,1462438
########,0.5289167,3.38,4.146965,14027,3.487986,3076,12123,Nassau,NY,4.206906793,16103,5.246020693,176206
########,0.46834733,2.94,4.148757,14085,3.830525,6769,92532,Lake Elsinore,CA,4.351970144,22489,5.848418216,705372
########,0.46834733,2.94,4.149623,14113.13,2.68842,488,92064,Poway,CA,4.435286812,27245,6.421453707,2639087
########,0.544068044,3.5,4.150191,14131.6,2.932601,856.25,1913,Amesbury,MA,4.35564305,22680,5.867297154,736711
7/10/2013 0:00,0.507855872,3.22,4.150388,14138,3.620656,4175,92563,Murrieta,CA,4.427534794,26763,6.294749638,1971286
########,0.343408594,2.205,4.152869,14219,3.720159,5250,90755,Signal Hill,CA,4.312346639,20528,5.667871169,465448
########,0.447932866,2.805,4.155503,14305.5,2.933487,858,90045,Westchester,CA,4.431331593,26998,6.34516212,2213921
3/8/2013 0:00,0.582631439,3.825,4.155791,14315,2.883661,765,85737,-1,AZ,4.388491962,24462,6.020028804,1047198
4/17/2014 0:00,0.477121255,3,4.158362,14400,3.674861,4730,93730,Fresno,CA,4.382359298,24119,5.989292268,975646
########,0.477121255,3,4.158362,14400,3.607884,4054,93727,Fresno,CA,4.412662107,25862,6.163666962,1457696
########,0.477121255,3,4.158362,14400,3.52866,3378,93730,Fresno,CA,4.382359298,24119,5.989292268,975646
4/11/2014 0:00,0.477121255,3,4.158362,14400,2.710117,513,93561,Tehachapi,CA,4.36992055,23438,5.930351911,851828
3/9/2014 0:00,0.477121255,3,4.158362,14400,2.705864,508,92307,Apple Valley,CA,4.380518758,24017,5.980373387,955814
10/8/2014 0:00,0.565847819,3.68,4.158785,14414,3.592954,3917,95337,Manteca,CA,4.397627204,24982,6.071235237,1178244
########,0.507855872,3.22,4.159537,14439,3.451326,2827,92880,Eastvale,CA,4.432022748,27041,6.357136956,2275815
########,0.62838893,4.25,4.159868,14450,0,1,1742,Concord,MA,4.436385305,27314,6.455795761,2856247
1/23/2013 0:00,0.361727836,2.3,4.161368,14500,2.842609,696,92596,Winchester,CA,4.366441636,23251,5.916234377,824583
5/8/2013 0:00,0.41763774,2.616,4.161368,14500,3.231215,1703,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
########,0.477121255,3,4.162893,14551,3.31597,2070,12019,Ballston Lake,NY,4.356465668,22723,5.87054377,742239
8/1/2013 0:00,0.459392488,2.88,4.166963,14688,2.673942,472,95020,Gilroy,CA,4.43506359,27231,6.416213991,2607438
1/27/2014 0:00,0.477121255,3,4.167317,14700,3.607884,4054,93723,Fresno,CA,4.267289089,18505,5.482686397,303869
########,0.477121255,3,4.167317,14700,3.52866,3378,93730,Fresno,CA,4.382359298,24119,5.989292268,975646
########,0.477121255,3,4.167317,14700,2.695482,496,93065,Simi Valley,CA,4.437004965,27353,6.470119884,2952024
########,0.517195898,3.29,4.168733,14748,2.706718,509,94070,San Carlos,CA,4.439411649,27505,6.574703845,3755812
########,0.397940009,2.5,4.170101,14794.51,2.575188,376,93274,Tulare,CA,4.411198674,25775,6.152866611,1421892
1/9/2014 0:00,0.545307116,3.51,4.170526,14809,3.041393,1100,90230,culver city,CA,4.419228564,26256,6.217248045,1649104
4/28/2013 0:00,0.397940009,2.5,4.175599,14983,2.614897,412,94708,Berkeley,CA,4.417737337,26166,6.203998363,1599552
6/28/2013 0:00,0.46834733,2.94,4.175918,14994,3.602169,4001,93727,Fresno,CA,4.412662107,25862,6.163666962,1457696
8/9/2013 0:00,0.46834733,2.94,4.175918,14994,3.409933,2570,91352,Sun Valley,CA,4.38379742,24199,5.997361916,993944
7/31/2013 0:00,0.46834733,2.94,4.175918,14994,2.694605,495,93955,Seaside,CA,4.358810172,22846,5.879591278,757864
8/2/2013 0:00,0.46834733,2.94,4.175918,14994,2.687529,487,94503,American Canyon,CA,4.3555856,22677,5.867045363,736284
########,0.459392488,2.88,4.176091,15000,2.685742,485,91750,La Verne,CA,4.415791056,26049,6.187133631,1538628
########,0.503109437,3.185,4.17613,15001.35,0,1,2138,Cambridge,MA,4.437592032,27390,6.488256622,3077915
7/21/2014 0:00,0.545307116,3.51,4.182797,15233.4,3.147367,1404,1201,Pittsfield,MA,4.401607298,25212,6.093317302,1239702
########,0.77815125,6,4.183924,15273,2.987666,972,92562,Murrieta,CA,4.431379849,27001,6.345526638,2215780
7/29/2014 0:00,0.610660163,4.08,4.184691,15300,3.61066,4080,13905,Binghamton,NY,4.328277644,21295,5.743001484,553352
########,0.443262987,2.775,4.185988,15345.75,2.665581,463,95691,West Sacramento,CA,4.400192489,25130,6.086479779,1220337
6/7/2013 0:00,0.544068044,3.5,4.187521,15400,2.781755,605,91351,Canyon Country,CA,4.381584335,24076,5.985371229,966877
5/9/2014 0:00,0.544068044,3.5,4.187521,15400,2.752816,566,92337,Fontana,CA,4.367225427,23293,5.918439262,828780
########,0.561101384,3.64,4.187521,15400,2.781037,604,92057,Oceanside,CA,4.421225399,26377,6.234604336,1716344
12/5/2013 0:00,0.343408594,2.205,4.188507,15435,0,1,2151,Revere,MA,4.411838481,25813,6.15802518,1438882
3/8/2013 0:00,0.584331224,3.84,4.192233,15568,3.029384,1070,90266,Manhattan Beach,CA,4.441239398,27621,6.789557164,6159666
########,0.494154594,3.12,4.193592,15616.8,3.193959,1563,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
7/25/2014 0:00,0.653212514,4.5,4.194514,15650,0,1,2482,Wellesley,MA,4.429687696,26896,6.319182497,2085367
7/1/2013 0:00,0.627365857,4.24,4.195955,15702,0,1,84121,-1,UT,4.428798692,26841,6.309062446,2037335
########,0.720159303,5.25,4.199119,15816.81,4.005717,10132.5,78734,-1,TX,4.421603927,26400,6.239231388,1734728
########,0.593286067,3.92,4.199728,15839,2.806858,641,94087,Sunnyvale,CA,4.440767441,27591,6.709265805,5119951
########,0.556302501,3.6,4.200029,15850,3.556303,3600,14530,Perry,NY,4.16592655,14653,5.110549309,128988
6/19/2013 0:00,0.720159303,5.25,4.201397,15900,3.419129,2625,85650,-1,AZ,4.317164585,20757,5.691875057,491898
6/4/2013 0:00,0.494154594,3.12,4.201725,15912,3.436957,2735,94306,Palo Alto,CA,4.439237928,27494,6.563356712,3658952
4/25/2013 0:00,0.494154594,3.12,4.201725,15912,2.63749,434,94598,Walnut Creek,CA,4.43171749,27022,6.351722501,2247618
4/25/2013 0:00,0.459392488,2.88,4.203885,15991.33,2.658011,455,92071,Santee,CA,4.424505956,26577,6.264853934,1840153
########,0.503109437,3.185,4.21068,16243.5,2.660865,458,92614,Irvine,CA,4.413567971,25916,6.170458571,1480671
########,0.591064607,3.9,4.212241,16302,0,1,2143,Somerville,MA,4.400313445,25137,6.087064453,1221981
6/5/2014 0:00,0.574031268,3.75,4.217484,16500,0,1,85730,-1,AZ,4.362010979,23015,5.894879062,785017
########,0.707570176,5.1,4.217757,16510.36,2.943989,879,92870,Placentia,CA,4.425632024,26646,6.277156349,1893025
3/6/2013 0:00,0.693726949,4.94,4.21927,16568,2.994757,988,85641,-1,AZ,4.376704672,23807,5.963327326,919025
12/9/2014 0:00,0.511883361,3.25,4.219454,16575,3.647383,4440,93455,Santa Maria,CA,4.414120626,25949,6.174758828,1495405
########,0.67669361,4.75,4.220357,16609.53,2.897077,789,93010,Camarillo,CA,4.42737249,26753,6.292828697,1962586
2/7/2014 0:00,0.544068044,3.5,4.220762,16625,3.059185,1146,91335,Reseda,CA,4.418549862,26215,6.212116193,1629732
########,0.602059991,4,4.222014,16673,2.838849,690,93444,Nipomo,CA,4.366535019,23256,5.916518167,825122
7/1/2014 0:00,0.607455023,4.05,4.222716,16700,0,1,84128,-1,UT,4.344294006,22095,5.813734399,651230
1/28/2014 0:00,0.838849091,6.9,4.22284,16704.74,3.785899,6108,91325,Northridge,CA,4.3950117,24832,6.056889232,1139959
########,0.602059991,4,4.223236,16720,2.792392,620,90405,Santa Monica,CA,4.434041683,27167,6.393227629,2473020
########,0.702430536,5.04,4.224844,16782,0,1,85750,-1,AZ,4.417787127,26169,6.204315914,1600722
4/29/2014 0:00,0.544068044,3.5,4.225309,16800,3.084934,1216,91342,Sylmar,CA,4.429768424,26901,6.321112088,2094653
6/9/2014 0:00,0.617000341,4.14,4.225335,16801,3.833275,6812,92262,Palm Springs,CA,4.374308331,23676,5.951720637,894789
1/19/2014 0:00,0.503109437,3.185,4.22549,16807,2.69897,500,90230,Culver City,CA,4.419228564,26256,6.217248045,1649104
########,0.53529412,3.43,4.22549,16807,2.748188,560,92262,Palm Springs,CA,4.374308331,23676,5.951720637,894789
1/13/2013 0:00,0.5289167,3.38,4.22571,16815.5,2.665581,463,94558,Napa,CA,4.43841576,27442,6.522444886,3330005
########,0.514547753,3.27,4.226342,16840,3.057666,1142,91326,Porter Ranch,CA,4.426998959,26730,6.28927248,1946581
########,0.46612587,2.925,4.229153,16949.36,4.164673,14610.75,93444,Nipomo,CA,4.366535019,23256,5.916518167,825122
########,1.090610708,12.32,4.230449,17000,3.288249,1942,92026,Escondido,CA,4.419129308,26250,6.216511089,1646308
7/20/2013 0:00,1.243534102,17.52,4.233098,17104,3.743667,5542,94583,San Ramon,CA,4.440074309,27547,6.626678123,4233291
1/16/2014 0:00,0.593286067,3.92,4.234011,17140,2.828015,673,93505,California City,CA,4.213252052,16340,5.269713701,186086
