installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income
1/14/2010 0:00,0.26,1.84,4.305072,20187,3.216957,1648,94533,Fairfield,CA,4.426153268,26678,6.28242837,1916145
7/15/2010 0:00,0.26,1.84,4.017033,10400,2.994757,988,92083,Vista,CA,4.365019743,23175,5.909396616,811702
4/25/2010 0:00,0.27,1.845,4.18924,15461.1,3.443732,2778,94114,San Francisco,CA,4.440578515,27579,6.690416539,4902488
########,0.27,1.85,3.905509,8044.68,3.649432,4461,93427,Lemoore,CA,4.236965299,17257,5.359476899,228811
5/4/2009 0:00,0.28,1.89,4.01361,10318.35,3.75557,5696,94603,Oakland,CA,4.344745854,22118,5.815564467,653980
########,0.28,1.9,4.060698,11500,3.462847,2903,91764,Ontario,CA,4.384371338,24231,5.999701972,999314
5/7/2009 0:00,0.29,1.95,4.19389,15627.5,3.943247,8775,1501,Auburn,MA,4.340622555,21909,5.79757151,627439
4/7/2010 0:00,0.30,1.98,4.376084,23773,3.479575,3017,92691,Mission Viejo,CA,4.42920301,26866,6.313922031,2060260
6/22/2009 0:00,0.30,2,4.367356,23300,3.812913,6500,1245,Monterey,MA,3.861116044,7263,4.50824683,32229
########,0.30,2,4.146128,14000,3.40432,2537,92071,Santee,CA,4.424505956,26577,6.264853934,1840153
6/13/2009 0:00,0.30,2,4.192623,15582,3.366049,2323,95060,Santa Cruz,CA,4.432424077,27066,6.362767764,2305514
1/24/2009 0:00,0.30,2.004,4.123231,13281,3.422426,2645,94941,Mill Valley,CA,4.440357997,27565,6.65359896,4504006
########,0.30,2.016,4.394031,24776,3.3934,2474,92683,Westminster,CA,4.431621048,27016,6.350516074,2241383
########,0.31,2.025,4.367132,23288,3.428944,2685,91730,Rancho Cucamonga,CA,4.423475252,26514,6.254251679,1795774
6/12/2010 0:00,0.31,2.025,4.220553,16617,3.0141,1033,95125,San Jose,CA,4.440389506,27567,6.655450784,4523252
########,0.31,2.025,4.181243,15179,2.982723,961,94115,San Francisco,CA,4.440547019,27577,6.682949446,4818917
4/4/2009 0:00,0.31,2.035,4.195208,15675,3.391641,2464,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
1/28/2009 0:00,0.31,2.04,4.279667,19040,3.52763,3370,92075,Solana Beach,CA,4.40452584,25382,6.113331569,1298170
########,0.31,2.05,4.184123,15280,3.883093,7640,32503,PENSACOLA,FL,4.389520466,24520,6.026919994,1063947
########,0.31,2.05,4.241173,17425,3.855822,7175,11963,Sag Harbor,NY,4.333185208,21537,5.764261338,581114
########,0.31,2.052,4.251663,17851,3.624591,4213,94531,Antioch,CA,4.409442787,25671,6.142767276,1389208
########,0.32,2.07,4.448753,28103,3.519828,3310,90623,La Palma,CA,4.338416648,21798,5.788408086,614339
3/7/2010 0:00,0.32,2.07,4.443529,27767,3.515079,3274,91745,Hacienda Heights,CA,4.422950781,26482,6.249433914,1775963
7/1/2010 0:00,0.32,2.07,4.20661,16092,3.03583,1086,95117,San Jose,CA,4.404491618,25380,6.113262313,1297963
4/20/2010 0:00,0.32,2.1,4.255152,17995,3.924279,8400,32218,JACKSONVILLE,FL,4.410794099,25751,6.151013564,1415838
4/29/2009 0:00,0.32,2.1,4.306639,20260,3.816374,6552,54806,ASHLAND,WI,4.255489598,18009,5.432250749,270552
########,0.32,2.1,4.206961,16105,3.674402,4725,19526,Hamburg,PA,4.272445019,18726,5.501409844,317256
########,0.32,2.1,4.119421,13165,3.565257,3675,14032,Clarence Center,NY,4.328175661,21290,5.742658372,552915
########,0.32,2.1,4.214503,16387.13,3.258158,1812,94608,Oakland,CA,4.410996434,25763,6.152099293,1419382
########,0.32,2.1,4.111556,12928.73,3.043362,1105,95014,Cupertino,CA,4.441302287,27625,6.799205415,6298040
########,0.33,2.115,4.444123,27805,3.441066,2761,91761,Ontario,CA,4.417056299,26125,6.196860951,1573479
11/5/2010 0:00,0.33,2.115,4.159203,14427.9,3.052309,1128,94706,Albany,CA,4.387015887,24379,6.011936501,1027866
11/7/2009 0:00,0.33,2.15,4.25261,17890,3.449478,2815,94525,Crockett,CA,4.164947373,14620,5.108406024,128353
########,0.33,2.15,4.255683,18017.01,3.256477,1805,94954,Petaluma,CA,4.417355423,26143,6.19917381,1581881
6/1/2009 0:00,0.33,2.16,4.20412,16000,3.878522,7560,11777,Port Jefferson,NY,4.37485828,23706,5.954088549,899681
6/11/2010 0:00,0.33,2.16,4.171229,14833,3.577492,3780,16652,Huntingdon,PA,4.281124309,19104,5.53654203,343987
########,0.33,2.16,4.470587,29552,3.378761,2392,91910,Chula Vista,CA,4.43018797,26927,6.32792509,2127772
7/22/2010 0:00,0.33,2.16,4.147172,14033.68,3.045714,1111,94585,Suisun City,CA,4.368565785,23365,5.92419759,839842
3/8/2010 0:00,0.33,2.16,4.260882,18234,0,1,85635,-1,AZ,4.363912686,23116,5.903122558,800060
########,0.34,2.2,4.174849,14957.14,4.119487,13167,92114,San Diego,CA,4.410726633,25747,6.150675712,1414737
########,0.34,2.2,4.371068,23500,3.539829,3466,90603,Whittier,CA,4.367803033,23324,5.920652822,833015
8/5/2010 0:00,0.34,2.2,4.47461,29827,3.447778,2804,91761,Ontario,CA,4.417056299,26125,6.196860951,1573479
1/7/2010 0:00,0.35,2.22,4.108565,12840,3.977289,9490.5,78703,-1,TX,4.440042777,27545,6.625198202,4218890
11/9/2009 0:00,0.35,2.22,4.534811,34261.89,3.823474,6660,14560,Springwater,NY,4.011908613,10278,4.738566529,54773
########,0.35,2.22,3.972394,9384.14,3.73175,5392,93427,Lemoore,CA,4.236965299,17257,5.359476899,228811
########,0.35,2.22,3.972394,9384.14,3.670895,4687,93427,Lemoore,CA,4.236965299,17257,5.359476899,228811
6/27/2009 0:00,0.35,2.22,4.262641,18308,3.620136,4170,93514,Bishop,CA,4.2999429,19950,5.614684233,411798
10/8/2009 0:00,0.35,2.24,3.945715,8825,3.644636,4412,85650,-1,AZ,4.317164585,20757,5.691875057,491898
6/9/2009 0:00,0.35,2.25,4.200358,15862,3.704236,5061,93727,Fresno,CA,4.412662107,25862,6.163666962,1457696
########,0.35,2.25,4.475308,29875,3.566084,3682,91791,West Covina,CA,4.398252588,25018,6.075971195,1191163
10/7/2010 0:00,0.35,2.25,4.403549,25325,3.481299,3029,92869,Orange,CA,4.424293472,26564,6.262449191,1829992
7/31/2010 0:00,0.35,2.25,3.989005,9750,3.019947,1047,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
########,0.36,2.268,4.272422,18725,3.739572,5490,95210,Stockton,CA,4.331953395,21476,5.758594,573580
########,0.36,2.268,4.268063,18538,3.721811,5270,94583,San Ramon,CA,4.440074309,27547,6.626678123,4233291
11/6/2009 0:00,0.36,2.268,4.238021,17299,3.707059,5094,92592,Temecula,CA,4.43670319,27334,6.463669516,2908503
6/22/2010 0:00,0.36,2.28,4.253605,17931,3.7348,5430,95210,Stockton,CA,4.331953395,21476,5.758594,573580
11/2/2010 0:00,0.36,2.28,4.250713,17812,3.729813,5368,95901,Marysville,CA,4.339451441,21850,5.792984587,620847
########,0.36,2.28,4.40654,25500,3.573684,3747,92057,Oceanside,CA,4.421225399,26377,6.234604336,1716344
7/2/2009 0:00,0.36,2.28,4.392556,24692,3.526339,3360,94109,San Francisco,CA,4.440704475,27587,6.704806098,5067644
########,0.36,2.28,4.176207,15004,3.456518,2861,92105,San Diego,CA,4.389059714,24494,6.023674611,1056026
########,0.36,2.3,4.152128,14194.76,4.070629,11766,94607,Oakland,CA,4.379849179,23980,5.977381521,949252
3/9/2010 0:00,0.36,2.3,4.199947,15847,3.905796,8050,11561,Long Beach,NY,4.428960465,26851,6.311909544,2050735
########,0.36,2.3,4.20534,16045,3.838849,6900,85705,-1,AZ,4.341948646,21976,5.803537685,636118
6/29/2010 0:00,0.36,2.3,4.255273,18000,3.778151,6000,3823,Madbury,NH,4.139375264,13784,5.02976514,107094
########,0.36,2.3,4.097188,12508,3.778151,6000,3576,Colebrook,NH,4.06907581,11724,4.855422231,71684
12/3/2010 0:00,0.36,2.3,4.243732,17528,3.604766,4025,12590,Wappingers Falls,NY,4.409375111,25667,6.142360992,1387909
4/3/2009 0:00,0.36,2.3,4.309417,20390,3.566084,3682,94572,Rodeo,CA,4.252974325,17905,5.423661942,265254
4/4/2009 0:00,0.36,2.3,4.273187,18758,3.482302,3036,94116,San Francisco,CA,4.434872166,27219,6.412943631,2587877
9/6/2009 0:00,0.36,2.3,4.309396,20389,3.461499,2894,94114,San Francisco,CA,4.440578515,27579,6.690416539,4902488
1/24/2010 0:00,0.36,2.3,4.221284,16645,3.42111,2637,94960,San Anselmo,CA,4.41702305,26123,6.196351139,1571633
5/5/2010 0:00,0.36,2.3,4.29019,19507,3.326131,2119,94121,San Francisco,CA,4.437607888,27391,6.488504323,3079671
3/5/2010 0:00,0.36,2.31,4.148081,14063.1,3.754547,5682.6,78660,Pflugerville,TX,4.436687301,27333,6.463001996,2904036
########,0.36,2.31,4.216702,16470.3,3.467756,2936,92679,Trabuco Canyon,CA,4.436512487,27322,6.459551097,2881052
########,0.37,2.35,4.463236,29056,3.4843,3050,91789,Walnut,CA,4.426950214,26727,6.28886579,1944759
1/16/2010 0:00,0.37,2.35,4.430527,26948,3.320769,2093,94565,Bay Point,CA,4.43264866,27080,6.368738056,2337427
########,0.37,2.35,4.209917,16215,3.095169,1245,94928,Rohnert Park,CA,4.406318719,25487,6.123915964,1330197
########,0.37,2.35,4.267594,18518,2.998695,997,93924,Carmel Valley,CA,4.307260642,20289,5.646253707,442847
6/8/2009 0:00,0.38,2.38,4.221576,16656.19,4.006783,10157.4,78745,-1,TX,4.421751957,26409,6.240176943,1738509
12/7/2009 0:00,0.38,2.4,4.32344,21059.11,3.732394,5400,15221,Pittsburgh,PA,4.360479808,22934,5.887229525,771311
12/4/2009 0:00,0.38,2.4,3.992038,9818.33,3.536106,3436.416,17011,Camp Hill,PA,4.405704851,25451,6.120661439,1320266
########,0.38,2.4,4.250114,17787.48,3.456366,2860,95928,Chico,CA,4.391146906,24612,6.03549978,1085175
6/23/2009 0:00,0.38,2.4,4.337838,21769,3.431364,2700,1810,Andover,MA,4.437813959,27404,6.494844324,3124959
########,0.38,2.4,4.181844,15200,3.327359,2125,95664,Pilot Hill,CA,4.02881517,10686,4.771602178,59102
########,0.39,2.45,4.32838,21300,3.593064,3918,92127,San Diego,CA,4.438526527,27449,6.525852491,3356236
########,0.39,2.45,4.309545,20396,3.506234,3208,91910,Chula Vista,CA,4.43018797,26927,6.32792509,2127772
7/2/2009 0:00,0.39,2.45,4.32652,21208.98,3.491081,3098,95008,Campbell,CA,4.43792488,27411,6.501969914,3176654
########,0.39,2.46,4.26285,18316.83,3.644931,4415,92075,Solana Beach,CA,4.40452584,25382,6.113331569,1298170
12/3/2009 0:00,0.39,2.46,4.425564,26641.8,3.509337,3231,92026,Escondido,CA,4.419129308,26250,6.216511089,1646308
12/4/2009 0:00,0.39,2.46,4.35432,22611,3.474362,2981,94131,San Francisco,CA,4.437940723,27412,6.502175347,3178157
2/5/2010 0:00,0.39,2.46,4.314179,20614.8,3.351023,2244,94110,San Francisco,CA,4.440830398,27595,6.71701249,5212097
1/9/2010 0:00,0.39,2.46,4.238352,17312.18,3.337659,2176,94618,Oakland,CA,4.427518566,26762,6.294715708,1971132
########,0.39,2.46,4.213465,16348,3.325926,2118,95991,Yuba City,CA,4.364213184,23132,5.904479134,802563
########,0.39,2.475,4.352395,22511,3.5027,3182,94122,San Francisco,CA,4.438399934,27441,6.52195776,3326272
1/17/2010 0:00,0.39,2.475,4.525667,33548,3.35679,2274,92675,San Juan Capistrano,CA,4.431122422,26985,6.342093677,2198334
1/2/2010 0:00,0.39,2.475,4.259546,18178,3.340841,2192,94043,Mountain View,CA,4.436528382,27323,6.459651329,2881717
1/13/2009 0:00,0.40,2.52,4.296599,19797,3.945469,8820,2050,Marshfield,MA,4.399552587,25093,6.082702093,1209768
########,0.40,2.52,4.309886,20412,3.799341,6300,12160,Sloansville,NY,3.760045328,5755,4.383492217,24182
########,0.40,2.52,4.376705,23807,3.753583,5670,2492,Needham,MA,4.438162472,27426,6.511070001,3243919
########,0.40,2.52,4.356979,22749.87,3.656769,4537,54247,WHITELAW,WI,4.057704132,11421,4.829888872,67591
12/3/2010 0:00,0.40,2.52,4.324645,21117.6,3.563955,3664,90803,Long Beach,CA,4.433033389,27104,6.374028874,2366077
########,0.40,2.52,4.214314,16380,3.498311,3150,17070,New Cumberland,PA,4.328359214,21299,5.743239226,553655
4/7/2010 0:00,0.40,2.52,4.292848,19626.71,3.352375,2251,93710,Fresno,CA,4.334192292,21587,5.768667694,587040
6/13/2009 0:00,0.40,2.52,4.323046,21040,3.325105,2114,94611,Oakland,CA,4.440452518,27571,6.666356869,4638279
########,0.40,2.52,4.139596,13791,3.308778,2036,94566,Pleasanton,CA,4.440216176,27556,6.639661168,4361754
########,0.40,2.52,4.113943,13000,3.097951,1253,94523,Pleasant Hill,CA,4.423950007,26543,6.258722027,1814354
2/1/2010 0:00,0.40,2.53,4.168497,14740,3.37328,2362,92008,Carlsbad,CA,4.413467413,25910,6.169568933,1477641
########,0.40,2.53,4.320333,20909,3.363424,2309,94114,San Francisco,CA,4.440578515,27579,6.690416539,4902488
10/8/2010 0:00,0.41,2.58,4.230449,17000,3.54444,3503,92506,Riverside,CA,4.429477732,26883,6.316987542,2074854
7/24/2010 0:00,0.41,2.585,4.453777,28430,3.614897,4120,92840,Garden Grove,CA,4.396251669,24903,6.063774561,1158176
########,0.41,2.592,4.559763,36288,3.523356,3337,92021,El Cajon,CA,4.41825156,26197,6.209345553,1619368
########,0.41,2.6,4.24279,17490,4.113943,13000,12307,Schenectady,NY,4.064645145,11605,4.844035823,69829
########,0.42,2.64,4.216298,16455,3.626443,4231,93023,Ojai,CA,4.370550096,23472,5.933354651,857738
########,0.42,2.64,4.312241,20523,3.544192,3501,92708,Fountain Valley,CA,4.431669271,27019,6.351271862,2245287
########,0.42,2.646,4.31169,20497,3.905202,8039,92110,Poway,CA,4.38790569,24429,6.016342512,1038347
6/30/2009 0:00,0.43,2.72,4.337659,21760,4.036629,10880,14043,Depew,NY,4.348343811,22302,5.831965705,679150
11/6/2009 0:00,0.44,2.73,4.308159,20331,3.622214,4190,91711,Claremont,CA,4.424375209,26569,6.26302052,1832401
########,0.44,2.76,4.329398,21350,3.793092,6210,19115,Philadelphia,PA,4.375736752,23754,5.95841766,908694
5/5/2010 0:00,0.44,2.76,4.59511,39365,3.644832,4414,92679,Coto de Caza,CA,4.436512487,27322,6.459551097,2881052
4/15/2010 0:00,0.44,2.76,4.528827,33793,3.644636,4412,90630,Cypress,CA,4.426738922,26714,6.28759192,1939063
########,0.44,2.76,4.364153,23128.8,3.500785,3168,94107,San Francisco,CA,4.438906086,27473,6.548629043,3536951
4/2/2009 0:00,0.44,2.772,4.30103,20000,4.060093,11484,2191,Weymouth,MA,4.281919242,19139,5.539717026,346511
1/30/2010 0:00,0.44,2.775,4.293804,19670,3.639188,4357,91320,Newbury Park,CA,4.434169553,27175,6.397780333,2499081
########,0.44,2.78,4.237325,17271.31,3.992726,9833.9,78749,-1,TX,4.417488301,26151,6.201271188,1589539
########,0.45,2.8,4.226132,16831.86,4.187295,15392,92211,Palm Desert,CA,4.393522558,24747,6.04913387,1119783
1/17/2010 0:00,0.45,2.8,4.292256,19600,3.65629,4532,90660,Pico Rivera,CA,4.406846633,25518,6.126596311,1338432
########,0.45,2.8,4.292256,19600,3.65089,4476,91786,Upland,CA,4.405124289,25417,6.117165859,1309682
1/14/2009 0:00,0.45,2.8,4.366105,23233,3.633872,4304,94070,San Carlos,CA,4.439411649,27505,6.574703845,3755812
########,0.45,2.8,4.374088,23664,3.627366,4240,94550,Livermore,CA,4.438099127,27422,6.508248582,3222913
5/8/2010 0:00,0.45,2.8,4.292256,19600,3.604658,4024,92708,Fountain Valley,CA,4.431669271,27019,6.351271862,2245287
1/16/2009 0:00,0.45,2.8,4.445698,27906,3.515609,3278,94131,San Francisco,CA,4.437940723,27412,6.502175347,3178157
########,0.45,2.8,4.308158,20330.97,3.436163,2730,94114,San Francisco,CA,4.440578515,27579,6.690416539,4902488
7/9/2010 0:00,0.45,2.8,4.301115,20003.9,3.179264,1511,94525,Crockett,CA,4.164947373,14620,5.108406024,128353
########,0.45,2.82,4.310587,20445,3.663607,4609,92407,San Bernardino,CA,4.404097871,25357,6.110959545,1291099
########,0.46,2.87,4.49251,31082.1,3.61679,4138,94507,Alamo,CA,4.436464798,27319,6.457555978,2867847
########,0.46,2.87,4.218562,16541,3.553033,3573,94114,San Francisco,CA,4.440578515,27579,6.690416539,4902488
4/14/2010 0:00,0.46,2.87,4.421604,26400,3.394802,2482,94951,Penngrove,CA,4.248463718,17720,5.405708264,254512
########,0.46,2.87,4.424849,26598,3.186108,1535,92020,El Cajon,CA,4.415574263,26036,6.185293632,1532123
########,0.46,2.87,4.273233,18760,3.147985,1406,95403,Santa Rosa,CA,4.414036936,25944,6.174373271,1494078
########,0.46,2.88,4.495447,31293,3.849112,7065,53020,ELKHART LAKE,WI,4.194431083,15647,5.205829363,160631
########,0.46,2.88,4.509068,32290,3.838723,6898,53963,WAUPUN,WI,4.274919506,18833,5.512470931,325440
########,0.46,2.88,4.221232,16643,3.778151,6000,3301,Concord,NH,4.393417249,24741,6.047803878,1116359
########,0.46,2.88,4.189693,15477.21,3.690196,4900,75223,Dallas,TX,4.261500773,18260,5.458317486,287288
12/2/2010 0:00,0.46,2.88,4.110938,12910.36,3.556785,3604,92262,Palm Springs,CA,4.374308331,23676,5.951720637,894789
8/6/2010 0:00,0.46,2.88,4.436957,27350,3.182985,1524,92021,El Cajon,CA,4.41825156,26197,6.209345553,1619368
12/9/2010 0:00,0.46,2.88,4.244401,17555,3.15564,1431,92103,San Diego,CA,4.429316152,26873,6.315276809,2066697
########,0.46,2.912,4.503791,31900,3.573915,3749,92887,Yorba Linda,CA,4.410456665,25731,6.148664648,1408201
1/11/2009 0:00,0.47,2.925,4.387176,24388,3.669317,4670,94611,Piedmont,CA,4.440452518,27571,6.666356869,4638279
########,0.47,2.94,4.340107,21883,4.039057,10941,85650,-1,AZ,4.317164585,20757,5.691875057,491898
########,0.47,2.94,4.334454,21600,3.659726,4568,94107,San Francisco,CA,4.438906086,27473,6.548629043,3536951
7/1/2009 0:00,0.47,2.94,4.489537,30870,3.639188,4357,94087,Sunnyvale,CA,4.440767441,27591,6.709265805,5119951
########,0.47,2.94,4.27277,18740,3.437751,2740,93312,Bakersfield,CA,4.428458774,26820,6.305969691,2022878
6/30/2010 0:00,0.47,2.94,4.423983,26545,3.2284,1692,92129,San Diego,CA,4.434999791,27227,6.414525627,2597321
11/9/2010 0:00,0.47,2.96,4.28355,19211,3.948413,8880,85704,-1,AZ,4.394819275,24821,6.055915897,1137407
1/31/2009 0:00,0.47,2.96,4.346353,22200,3.655138,4520,94583,San Ramon,CA,4.440074309,27547,6.626678123,4233291
1/6/2010 0:00,0.47,2.96,4.316096,20706,3.344196,2209,95062,Santa Cruz,CA,4.413199144,25894,6.167183481,1469547
1/23/2009 0:00,0.47,2.968,4.326131,21190,3.650405,4471,95765,Rocklin,CA,4.422671898,26465,6.246579819,1764330
5/7/2010 0:00,0.48,2.99,4.380211,24000,4.077731,11960,34292,VENICE,FL,4.35020924,22398,5.840344514,692380
6/22/2010 0:00,0.48,2.99,4.328685,21315,3.991226,9800,11946,Hampton Bays,NY,4.331791587,21468,5.758102322,572931
########,0.48,3,4.431941,27035.89,3.743275,5537,91360,Thousand Oaks,CA,4.426381116,26692,6.284773071,1926518
7/9/2009 0:00,0.48,3,4.337399,21747,3.665956,4634,92075,Solana Beach,CA,4.40452584,25382,6.113331569,1298170
########,0.48,3,4.020154,10475,3.622835,4196,94070,San Carlos,CA,4.439411649,27505,6.574703845,3755812
########,0.48,3,4.387781,24422,3.585122,3847,91108,San Marino,CA,4.431685345,27020,6.351347678,2245679
6/2/2010 0:00,0.48,3,4.421949,26421,0,1,85615,-1,AZ,4.255658373,18016,5.432467399,270687
3/4/2010 0:00,0.48,3.01,4.381656,24080,4.080626,12040,85635,-1,AZ,4.363912686,23116,5.903122558,800060
11/4/2009 0:00,0.48,3.01,4.366691,23264.35,3.604658,4024,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.48,3.01,4.459302,28794,3.602928,4008,92026,Escondido,CA,4.419129308,26250,6.216511089,1646308
5/5/2010 0:00,0.48,3.01,4.351796,22480,3.420286,2632,94610,Oakland,CA,4.433385757,27126,6.380526895,2401745
########,0.48,3.01,4.317018,20750,3.41044,2573,95618,Davis,CA,4.407237897,25541,6.129068613,1346073
2/5/2010 0:00,0.48,3.01,4.346627,22214,3.400711,2516,94553,Martinez,CA,4.431765703,27025,6.352473687,2251509
########,0.48,3.01,4.317416,20769,3.193403,1561,93940,Monterey,CA,4.412880358,25875,6.164958066,1462036
1/9/2010 0:00,0.48,3.024,4.51521,32749.92,3.585799,3853,93446,Paso Robles,CA,4.41015275,25713,6.146364042,1400761
########,0.48,3.04,4.447605,28028.8,3.981184,9576,1379,Wendell,MA,3.647676313,4443,4.263943634,18363
########,0.48,3.04,4.407306,25545,3.672467,4704,94117,San Francisco,CA,4.440200415,27555,6.638565127,4350760
6/12/2009 0:00,0.49,3.06,4.41071,25746,4.115211,13038,6488,Southbury,CT,4.386034995,24324,6.005973705,1013850
########,0.49,3.06,4.405692,25450.26,4.033786,10809,6461,Milford,CT,4.346763599,22221,5.824293789,667258
4/5/2009 0:00,0.49,3.075,4.230449,17000,4.228208,16912.5,1098,Worthington,MA,3.940018155,8710,4.613672721,41084
1/29/2010 0:00,0.49,3.075,4.317835,20789.08,3.674218,4723,92604,Irvine,CA,4.402175375,25245,6.097721905,1252339
1/22/2009 0:00,0.49,3.075,4.501429,31727,3.673574,4716,94803,El Sobrante,CA,4.377342684,23842,5.965961874,924617
########,0.49,3.075,4.366955,23278.52,3.578754,3791,94019,Half Moon Bay,CA,4.397696736,24986,6.072194734,1180850
1/28/2010 0:00,0.49,3.075,4.411089,25768.5,3.43345,2713,95949,Grass Valley,CA,4.347173836,22242,5.826465492,670603
########,0.49,3.08,4.309268,20383,3.669038,4667,93010,Camarillo,CA,4.42737249,26753,6.292828697,1962586
7/11/2010 0:00,0.49,3.08,4.309737,20405,3.446382,2795,94509,Antioch,CA,4.4168734,26114,6.195074539,1567020
6/18/2010 0:00,0.49,3.08,4.342096,21983.46,3.442166,2768,93446,Paso Robles,CA,4.41015275,25713,6.146364042,1400761
12/4/2010 0:00,0.49,3.08,4.302126,20050.54,3.211388,1627,93455,Santa Maria,CA,4.414120626,25949,6.174758828,1495405
5/4/2009 0:00,0.49,3.12,4.304921,20180,3.617629,4146,95246,Mountain Ranch,CA,3.892706638,7811,4.548413989,35352
