installation_date,lPV_system_size_DC,PV_system_size_DC,ltotal_installed_price,total_installed_price,lrebate_or_grant,rebate_or_grant,zip_code,city,state,lzip_code_id,zip_code_id,lzip_income,zip_income
########,0.334453751,2.16,4.263873,18360,3.987666,9720,12204,Albany,NY,4.261999949,18281,5.460624256,288818
6/2/2007 0:00,0.336659823,2.171,4.044294,11073.74,3.665008,4623.9,94124,San Francisco,CA,4.385570528,24298,6.004203539,1009726
7/31/2008 0:00,0.342422681,2.2,4.256477,18050,3.628593,4252,90278,Redondo Beach,CA,4.433241641,27117,6.377560669,2385397
########,0.343408594,2.205,4.289656,19483,3.618362,4153,94583,San Ramon,CA,4.440074309,27547,6.626678123,4233291
########,0.351022853,2.244,4.256545,18052.81,3.66951,4672.08,92377,Rialto,CA,4.329255464,21343,5.747180226,558702
########,0.35564305,2.268,4.298838,19899.32,3.748498,5604,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.35564305,2.268,4.298838,19899.32,3.748498,5604,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.35564305,2.268,4.172603,14880,3.735503,5438.8,94582,San Ramon,CA,4.438700533,27460,6.537050785,3443902
6/17/2007 0:00,0.35564305,2.268,4.321718,20975.76,3.735503,5438.8,94945,Novato,CA,4.392345155,24680,6.042921865,1103880
########,0.35564305,2.268,4.321718,20975.76,3.735503,5438.8,94945,Novato,CA,4.392345155,24680,6.042921865,1103880
6/17/2007 0:00,0.35564305,2.268,4.321718,20975.76,3.735503,5438.8,94945,Novato,CA,4.392345155,24680,6.042921865,1103880
########,0.35564305,2.268,4.267547,18516,3.721893,5271,94568,Dublin,CA,4.439900853,27536,6.613241849,4104326
########,0.35564305,2.268,4.26818,18543,3.717254,5215,95648,Lincoln,CA,4.430687669,26958,6.334404488,2159755
7/7/2008 0:00,0.35564305,2.268,4.267078,18496,3.681964,4808,95336,Manteca,CA,4.406965751,25525,6.127665778,1341732
########,0.35564305,2.268,4.963915,92026.95,3.65629,4532,91355,Valencia,CA,4.416756969,26107,6.194250633,1564050
8/6/2008 0:00,0.35564305,2.268,4.249932,17780,3.62798,4246,94583,San Ramon,CA,4.440074309,27547,6.626678123,4233291
########,0.357934847,2.28,4.285333,19290.02,3.670431,4682,94924,Bolinas,CA,4.020361283,10480,4.754271869,56790
7/10/2008 0:00,0.357934847,2.28,4.399587,25095,3.544068,3500,95946,Penn Valley,CA,4.289321338,19468,5.570095573,371617
########,0.36361198,2.31,4.281033,19100,3.703119,5048,93109,Santa Barbara,CA,4.363969045,23119,5.903359709,800497
########,0.36361198,2.31,4.286389,19337,3.676419,4747,94901,San Rafael,CA,4.436544277,27324,6.459899321,2883363
########,0.36361198,2.31,4.326459,21206,3.649919,4466,95076,Watsonville,CA,4.431395933,27002,6.346331455,2219890
########,0.36361198,2.31,4.317854,20790,3.631342,4279,94526,Danville,CA,4.438937701,27475,6.549543831,3544409
7/10/2007 0:00,0.368723564,2.337349,4.328209,21291.64,3.852553,7121.205,94303,Palo Alto,CA,4.440058543,27546,6.625715067,4223914
5/1/2008 0:00,0.368723564,2.337349,4.333863,21570.64,3.723459,5290.038,94303,-1,CA,4.440058543,27546,6.625715067,4223914
5/8/2008 0:00,0.368723564,2.337349,4.333863,21570.64,3.723459,5290.038,94303,-1,CA,4.440058543,27546,6.625715067,4223914
########,0.369215857,2.34,4.329662,21363,3.697151,4979.1,94550,Livermore,CA,4.438099127,27422,6.508248582,3222913
########,0.376576957,2.38,4.29128,19556,3.788133,6139.5,95472,Sebastopol,CA,4.406028945,25470,6.122365643,1325457
6/18/2006 0:00,0.376576957,2.38,4.30963,20400,3.739897,5494.1,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
6/7/2006 0:00,0.376576957,2.38,4.250144,17788.7,3.739897,5494.1,94949,Novato,CA,4.391887392,24654,6.03947797,1095161
########,0.379124146,2.394,4.287464,19384.92,3.75898,5740.9,95677,Rocklin,CA,4.393171429,24727,6.046323051,1112559
########,0.379124146,2.394,4.288717,19440.92,3.75898,5740.9,95677,Rocklin,CA,4.393171429,24727,6.046323051,1112559
########,0.380211242,2.4,4.334454,21600,4.033424,10800,19970,Clarksville,DE,4.283482147,19208,5.545738722,351349
7/21/2006 0:00,0.380211242,2.4,4.290902,19539,3.989872,9769.5,19802,Wilmington,DE,4.314688651,20639,5.679536002,478119
10/7/2006 0:00,0.380211242,2.4,4.395029,24833,3.775239,5959.9,94547,Hercules,CA,4.390617214,24582,6.03238463,1077419
########,0.380211242,2.4,5.247708,176892,3.624179,4209,95482,Ukiah,CA,4.362293938,23030,5.8957429,786580
6/1/2006 0:00,0.389166084,2.45,4.242914,17495,3.748188,5600,93727,Fresno,CA,4.412662107,25862,6.163666962,1457696
1/6/2008 0:00,0.390935107,2.46,4.349376,22355.06,3.727704,5342,92131,San Diego,CA,4.434073654,27169,6.394821024,2482110
########,0.390935107,2.46,4.21541,16421.41,3.578066,3785,94925,Corte Madera,CA,4.383725626,24195,5.997042395,993213
########,0.390935107,2.46,4.412124,25830,3.567262,3692,95037,Morgan Hill,CA,4.437544462,27387,6.485727103,3060040
########,0.397244581,2.496,4.291169,19551,3.720325,5252,92064,Poway,CA,4.435286812,27245,6.421453707,2639087
########,0.397244581,2.496,4.38507,24270,3.677881,4763,95687,Vacaville,CA,4.429122177,26861,6.313059652,2056173
6/22/2006 0:00,0.39880773,2.505,4.301898,20040,3.771308,5906.2,92103,San Diego,CA,4.429316152,26873,6.315276809,2066697
4/19/2007 0:00,0.39880773,2.505,4.352877,22536,3.734111,5421.4,93514,Bishop,CA,4.2999429,19950,5.614684233,411798
8/6/2008 0:00,0.401400541,2.52,4.360309,22925,4.141763,13860,1720,Acton,MA,4.418317867,26201,6.210052724,1622007
########,0.401400541,2.52,4.288875,19448,3.945469,8820,2050,Marshfield,MA,4.399552587,25093,6.082702093,1209768
7/22/2008 0:00,0.401400541,2.52,4.29811,19866,3.945469,8820,2050,Marshfield,MA,4.399552587,25093,6.082702093,1209768
########,0.401400541,2.52,4.352237,22502.84,3.878165,7553.8,92260,Palm Desert,CA,4.391235126,24617,6.036193584,1086910
########,0.401400541,2.52,4.352237,22502.84,3.878165,7553.8,92260,Palm Desert,CA,4.391235126,24617,6.036193584,1086910
6/29/2008 0:00,0.401400541,2.52,4.331894,21473.07,3.78126,6043.1,92127,San Diego,CA,4.438526527,27449,6.525852491,3356236
6/30/2006 0:00,0.401400541,2.52,4.379775,23975.9,3.775625,5965.2,94118,San Francisco,CA,4.440720217,27588,6.706638339,5089069
1/20/2006 0:00,0.401400541,2.52,4.234998,17179.01,3.752079,5650.4,92694,Ladera Ranch,CA,4.431315507,26997,6.34470501,2211592
7/21/2008 0:00,0.401400541,2.52,4.329398,21350,3.707826,5103,53558,MC FARLAND,WI,4.324940602,21132,5.728193835,534803
########,0.401400541,2.52,4.373277,23619.82,3.609381,4068,92129,San Diego,CA,4.434999791,27227,6.414525627,2597321
6/12/2006 0:00,0.40654018,2.55,4.373188,23615,4.0086,10200,12941,Jay,NY,3.896746616,7884,4.553069479,35733
4/13/2006 0:00,0.40654018,2.55,4.335458,21650,3.774998,5956.6,94602,Oakland,CA,4.415123655,26009,6.181431098,1518557
4/22/2006 0:00,0.408239965,2.56,4.397003,24946.1,3.800174,6312.1,92037,La Jolla,CA,4.440484021,27573,6.668212444,4658139
1/18/2008 0:00,0.411619706,2.58,4.34262,22010,3.723866,5295,94061,Redwood City,CA,4.433849807,27155,6.389310175,2450813
3/8/2008 0:00,0.414973348,2.6,4.330714,21414.8,3.715167,5190,91361,Westlake Village,CA,4.435796604,27277,6.435131526,2723526
12/9/2007 0:00,0.414973348,2.6,4.3126,20540,3.593064,3918,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
########,0.417969642,2.618,4.111436,12925.17,3.737193,5460,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
4/9/2008 0:00,0.417969642,2.618,4.111436,12925.17,3.737193,5460,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
4/9/2008 0:00,0.417969642,2.618,4.111436,12925.17,3.737193,5460,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
4/9/2008 0:00,0.417969642,2.618,4.111436,12925.17,3.737193,5460,94025,Menlo Park,CA,4.441600884,27644,6.910014471,8128576
########,0.419129308,2.625,4.348694,22320,3.728597,5353,93117,Goleta,CA,4.410422907,25729,6.148500547,1407669
4/13/2006 0:00,0.421603927,2.64,4.236544,17240.28,3.942107,8752,92694,Ladera Ranch,CA,4.431315507,26997,6.34470501,2211592
8/6/2006 0:00,0.421603927,2.64,4.265849,18443.72,3.790834,6177.8,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.421603927,2.64,4.360177,22918,3.78619,6112.1,94588,Pleasanton,CA,4.434840253,27217,6.412301081,2584051
########,0.421603927,2.64,4.288712,19440.7,3.78619,6112.1,92694,Ladera Ranch,CA,4.431315507,26997,6.34470501,2211592
10/7/2007 0:00,0.421603927,2.64,4.305435,20203.89,3.770476,5894.9,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.421603927,2.64,4.305435,20203.89,3.770476,5894.9,92130,San Diego,CA,4.440861874,27597,6.719965441,5247657
########,0.426836454,2.672,4.412372,25844.75,3.948999,8892,53951,NORTH FREEDOM,WI,4.024116073,10571,4.762250809,57843
########,0.426836454,2.672,4.45767,28686,3.794321,6227.6,90638,La Mirada,CA,4.417272354,26138,6.198218173,1578404
4/22/2006 0:00,0.426836454,2.672,4.320134,20899.43,3.79202,6194.7,94920,Tiburon,CA,4.437877346,27408,6.500661228,3167096
9/5/2006 0:00,0.434568904,2.72,4.27835,18982.36,3.977312,9491,54229,NEW FRANKEN,WI,4.20776897,16135,5.249582324,177657
7/5/2008 0:00,0.434568904,2.72,4.320146,20900,3.690905,4908,90815,Long Beach,CA,4.42468567,26588,6.267444896,1851164
4/22/2006 0:00,0.440909082,2.76,4.344355,22098.08,3.809108,6443.3,95959,Nevada City,CA,4.34982127,22378,5.838337707,689188
########,0.447158031,2.8,4.473437,29746.59,3.839981,6918,53503,Arena,WI,4.000650954,10015,4.715994992,51999
########,0.447158031,2.8,4.447441,28018.24,3.832381,6798,54929,CLINTONVILLE,WI,4.227758196,16895,5.322876443,210318
10/5/2006 0:00,0.447158031,2.8,4.480238,30216.05,3.798968,6294.6,95006,Boulder Creek,CA,4.301811023,20036,5.621823086,418623
########,0.447158031,2.8,4.268071,18538.33,3.78311,6068.9,94028,Portola Valley,CA,4.433145537,27111,6.375528825,2374263
10/9/2008 0:00,0.447158031,2.8,4.353417,22564.06,3.713491,5170,92354,Loma Linda,CA,4.349102609,22341,5.836173416,685762
10/3/2008 0:00,0.447158031,2.8,4.379469,23959,3.713323,5168,92064,Poway,CA,4.435286812,27245,6.421453707,2639087
########,0.447158031,2.8,4.355892,22693,3.700358,5016,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.447158031,2.8,4.420847,26354,3.65485,4517,94041,Mountain View,CA,4.41600774,26062,6.18828711,1542720
########,0.447158031,2.8,4.377798,23867,3.622007,4188,94550,Livermore,CA,4.438099127,27422,6.508248582,3222913
1/4/2008 0:00,0.453165393,2.839,4.361445,22985,3.700011,5012,94086,Sunnyvale,CA,4.438668901,27458,6.535969347,3435337
5/3/2007 0:00,0.456366033,2.86,4.196729,15730,4.058426,11440,11788,Hauppauge,NY,4.381133138,24051,5.982875206,961336
########,0.457881897,2.87,4.357535,22779,3.802568,6347,92707,Santa Ana,CA,4.396147019,24897,6.063263911,1156815
11/1/2007 0:00,0.457881897,2.87,4.43716,27362.75,3.787319,6128,93010,Camarillo,CA,4.42737249,26753,6.292828697,1962586
1/1/2008 0:00,0.459392488,2.88,4.313296,20572.92,4.272306,18720,1610,Worcester,MA,4.260691366,18226,5.45508556,285158
6/21/2008 0:00,0.459392488,2.88,4.472025,29650,3.857995,7211,53015,CLEVELAND,WI,4.082605873,12095,4.885796427,76877
########,0.459392488,2.88,4.334277,21591.22,3.830454,6767.9,95207,Stockton,CA,4.388190042,24445,6.017485355,1041083
6/19/2008 0:00,0.459392488,2.88,4.39677,24932.75,3.765892,5833,92028,Fallbrook,CA,4.419707981,26285,6.221544376,1665499
12/9/2006 0:00,0.460897843,2.89,4.43998,27541,3.812452,6493.1,94558,Napa,CA,4.43841576,27442,6.522444886,3330005
10/1/2006 0:00,0.464191371,2.912,4.200659,15873,4.038223,10920,1902,Lynn,MA,4.375352639,23733,5.956210225,904087
11/1/2006 0:00,0.464191371,2.912,4.200659,15873,4.008259,10192,2135,Boston,MA,4.412225276,25836,6.160710972,1447808
########,0.464191371,2.912,4.304051,20139.6,3.829574,6754.2,92082,Valley Center,CA,4.356675856,22734,5.871536159,743937
########,0.46612587,2.925,4.427892,26785,3.792602,6203,94611,Piedmont,CA,4.440452518,27571,6.666356869,4638279
2/6/2008 0:00,0.46834733,2.94,4.435159,27237,3.780749,6036,95010,Capitola,CA,4.317227349,20760,5.692213074,492281
2/6/2008 0:00,0.46834733,2.94,4.439585,27516,3.699231,5003,94062,Redwood City,CA,4.441082136,27611,6.749563027,5617758
8/9/2008 0:00,0.46834733,2.94,4.315488,20677,3.675137,4733,93307,Bakersfield,CA,4.383510176,24183,5.995690026,990125
7/24/2008 0:00,0.471291711,2.96,4.421604,26400,3.670895,4687,93460,Santa Ynez,CA,4.310672075,20449,5.660839875,457973
3/3/2006 0:00,0.472756449,2.97,4.341237,21940,3.868592,7389.1,95003,Aptos,CA,4.411703863,25805,6.156522802,1433913
1/26/2007 0:00,0.472756449,2.97,4.403272,25308.83,3.844098,6983.9,91786,Upland,CA,4.405124289,25417,6.117165859,1309682
4/29/2006 0:00,0.472756449,2.97,4.365488,23200,3.838125,6888.5,93021,Moorpark,CA,4.423163924,26495,6.251246084,1783389
########,0.473632927,2.976,4.338821,21818.31,3.837923,6885.3,95776,Woodland,CA,4.35711501,22757,5.872941373,746348
########,0.477121255,3,4.36502,23175,3.764326,5812,92646,Huntington Beach,CA,4.43611492,27297,6.446635944,2796636
1/26/2007 0:00,0.477988976,3.006,4.359835,22900,3.84317,6969,93722,Fresno,CA,4.420582793,26338,6.228772122,1693449
########,0.477988976,3.006,4.380721,24028.19,3.838528,6894.9,95688,Vacaville,CA,4.416773604,26108,6.194264794,1564101
1/26/2007 0:00,0.477988976,3.006,4.328639,21312.71,3.806343,6402.4,92036,Julian,CA,4.144823194,13958,5.046627813,111334
10/9/2007 0:00,0.478566496,3.01,4.332458,21500.96,4.104329,12715.38,78704,-1,TX,4.43679851,27340,6.466369898,2926644
4/22/2007 0:00,0.478566496,3.01,4.477469,30024,3.864505,7319.9,94566,Pleasanton,CA,4.440216176,27556,6.639661168,4361754
########,0.478566496,3.01,4.335374,21645.82,3.864505,7319.9,95136,San Jose,CA,4.429929836,26911,6.324694942,2112005
########,0.478566496,3.01,4.449015,28120,3.834611,6833,93063,Simi Valley,CA,4.42975228,26900,6.320423606,2091335
########,0.478566496,3.01,4.385767,24309,3.668479,4661,94618,Oakland,CA,4.427518566,26762,6.294715708,1971132
6/26/2008 0:00,0.478566496,3.01,4.367635,23315,3.652246,4490,94531,Antioch,CA,4.409442787,25671,6.142767276,1389208
########,0.482873584,3.04,4.383277,24170,4.079181,12000,86442,-1,AZ,4.314415013,20626,5.678514737,476996
########,0.482873584,3.04,4.331563,21456.7,3.85124,7099.7,93710,Fresno,CA,4.334192292,21587,5.768667694,587040
########,0.482873584,3.04,4.383616,24188.89,3.844297,6987.1,91320,Newbury Park,CA,4.434169553,27175,6.397780333,2499081
4/30/2008 0:00,0.482873584,3.04,4.368584,23366,3.719745,5245,94596,Walnut Creek,CA,4.425501615,26638,6.275348677,1885162
########,0.485721426,3.06,4.43244,27067,4.20922,16189,19147,Philadelphia,PA,4.426494995,26699,6.285655858,1930438
12/4/2006 0:00,0.485721426,3.06,4.329011,21331.01,4.112062,12943.8,78704,-1,TX,4.43679851,27340,6.466369898,2926644
4/1/2006 0:00,0.485721426,3.06,4.31471,20640,3.855973,7177.5,94553,Martinez,CA,4.431765703,27025,6.352473687,2251509
4/13/2006 0:00,0.485721426,3.06,4.410946,25760,3.855973,7177.5,91360,Thousand Oaks,CA,4.426381116,26692,6.284773071,1926518
########,0.485721426,3.06,4.357485,22776.39,3.855973,7177.5,93268,Taft,CA,4.257438567,18090,5.440211448,275557
########,0.485721426,3.06,4.388811,24480,3.853662,7139.4,92584,Menifee,CA,4.41140082,25787,6.153885565,1425232
4/15/2007 0:00,0.485721426,3.06,4.347795,22273.82,3.85165,7106.4,91001,Altadena,CA,4.423966369,26544,6.258928789,1815218
7/4/2007 0:00,0.485721426,3.06,4.36016,22917.13,3.826645,6708.8,95521,Arcata,CA,4.287667391,19394,5.563473966,365994
########,0.485721426,3.06,4.374473,23685,3.823794,6664.9,95126,San Jose,CA,4.428750149,26838,6.308839415,2036289
7/11/2007 0:00,0.485721426,3.06,4.36671,23265.39,3.823794,6664.9,92111,San Diego,CA,4.408138166,25594,6.135149514,1365053
4/29/2007 0:00,0.485721426,3.06,4.303801,20128,3.793425,6214.77,92082,Valley Center,CA,4.356675856,22734,5.871536159,743937
1/31/2008 0:00,0.485721426,3.06,4.244065,17541.44,3.789087,6153,95008,Campbell,CA,4.43792488,27411,6.501969914,3176654
########,0.485721426,3.06,4.396384,24910.58,3.78533,6100,94403,San Mateo,CA,4.439269519,27496,6.566120347,3682310
########,0.485721426,3.06,4.395815,24878,3.685114,4843,95123,San Jose,CA,4.437893191,27409,6.501446119,3172825
########,0.485721426,3.06,4.408884,25638,3.676694,4750,94550,Livermore,CA,4.438099127,27422,6.508248582,3222913
6/24/2007 0:00,0.488550717,3.08,4.458237,28723.45,3.846751,7026.7,94518,Concord,CA,4.394661772,24812,6.055275862,1135732
4/22/2007 0:00,0.488550717,3.08,4.406849,25518.11,3.844459,6989.7,90232,Culver City,CA,4.381024781,24045,5.982104722,959632
4/19/2006 0:00,0.494154594,3.12,4.296665,19800,4.069342,11731.2,78746,-1,TX,4.441428037,27633,6.832090255,6793448
########,0.494154594,3.12,4.38871,24474.27,3.864256,7315.7,94591,Vallejo,CA,4.425892724,26662,6.280197627,1906328
4/30/2008 0:00,0.494154594,3.12,4.45515,28520,3.855858,7175.6,95334,Livingston,CA,4.253241054,17916,5.424298376,265643
8/4/2007 0:00,0.494154594,3.12,4.637742,43425.21,3.807429,6418.44,91377,Oak Park,CA,4.377215156,23835,5.965674791,924006
11/4/2008 0:00,0.498310554,3.15,4.345025,22132.24,4.130334,13500,78759,-1,TX,4.432247538,27055,6.360023762,2290993
########,0.498310554,3.15,4.324783,21124.32,4.130334,13500,78759,-1,TX,4.432247538,27055,6.360023762,2290993
########,0.498310554,3.15,4.311196,20473.69,4.126955,13395.38,78729,-1,TX,4.386908988,24373,6.011305642,1026374
3/5/2007 0:00,0.498310554,3.15,4.322219,21000,4.124651,13324.5,78746,-1,TX,4.441428037,27633,6.832090255,6793448
########,0.498310554,3.15,4.466639,29284.57,3.86608,7346.5,91945,Lemon Grove,CA,4.338057875,21780,5.787699165,613337
3/5/2006 0:00,0.498310554,3.15,4.390352,24567,3.864208,7314.9,94710,Berkeley,CA,4.285579811,19301,5.55542458,359273
7/29/2006 0:00,0.498310554,3.15,4.361728,23000,3.850493,7087.5,1604,Worcester,MA,4.373022403,23606,5.945151858,881357
########,0.498310554,3.15,4.444966,27859,3.845098,7000,92545,Hemet,CA,4.360612345,22941,5.888273309,773167
7/11/2007 0:00,0.498310554,3.15,4.376047,23771,3.835729,6850.6,95422,Clearlake,CA,4.191953767,15558,5.197164731,157458
########,0.498310554,3.15,4.395323,24849.79,3.814248,6520,91741,Glendora,CA,4.409510452,25675,6.143216279,1390645
